Platform,Year_of_Release,Genre,Publisher,Above_Average_Critic_Score,Above_Average_User_Score,Log_Global_Sales
Wii,2008,Sports,Ubisoft,True,True,0.5068176023684519
Wii,2008,Sports,THQ,False,True,0.5068176023684519
PS3,2008,Shooter,LucasArts,False,False,-1.8325814637483102
PS2,2008,Sports,Electronic Arts,False,False,0.3987761199573678
PC,2008,Puzzle,2D Boy,True,True,-3.2188758248682006
DS,2008,Adventure,THQ,False,False,0.3920420877760237
PS3,2008,Racing,Sony Computer Entertainment,True,True,0.30010459245033816
X360,2008,Racing,Electronic Arts,True,False,0.30010459245033816
Wii,2008,Shooter,Zoo Games,False,True,-3.2188758248682006
Wii,2008,Platform,Namco Bandai Games,True,True,-1.8325814637483102
Wii,2008,Sports,Electronic Arts,False,False,-1.5141277326297755
X360,2008,Sports,Electronic Arts,False,False,-1.5141277326297755
PS2,2008,Action,LucasArts,True,True,0.3148107398400336
PS3,2008,Action,Ubisoft,True,False,0.3220834991691132
X360,2008,Action,Electronic Arts,True,True,0.3364722366212129
Wii,2008,Fighting,Konami Digital Entertainment,False,False,-1.8325814637483102
DS,2008,Shooter,Destineer,False,True,-3.2188758248682006
PS3,2008,Racing,System 3 Arcade Software,True,False,-3.2188758248682006
Wii,2008,Sports,Electronic Arts,True,True,0.35065687161316933
PS3,2008,Shooter,Take-Two Interactive,True,True,0.35065687161316933
Wii,2008,Puzzle,Electronic Arts,False,True,0.3576744442718159
PS3,2008,Adventure,Unknown,False,False,-1.5141277326297755
X360,2008,Shooter,Electronic Arts,True,True,0.37843643572024505
PS3,2008,Fighting,Ubisoft,True,True,0.37843643572024505
DS,2008,Adventure,Ignition Entertainment,False,True,-3.2188758248682006
X360,2008,Action,Activision,False,True,0.3920420877760237
DS,2008,Misc,AQ Interactive,True,True,-1.5141277326297755
PSP,2008,Action,Tecmo Koei,False,False,-1.6094379124341003
DS,2008,Strategy,THQ,True,False,-1.5606477482646683
DS,2008,Simulation,Majesco Entertainment,False,False,-3.506557897319982
Wii,2008,Action,Ubisoft,False,True,-1.5606477482646683
Wii,2008,Misc,Ubisoft,True,True,0.7080357930536959
DS,2008,Misc,Take-Two Interactive,False,False,0.7080357930536959
PS3,2008,Racing,Electronic Arts,False,False,0.7178397931503168
PC,2008,Simulation,Electronic Arts,False,False,-3.506557897319982
PC,2008,Action,Take-Two Interactive,True,True,-3.506557897319982
Wii,2008,Platform,Sega,False,True,0.7701082216960737
PC,2008,Simulation,Deep Silver,True,True,-3.506557897319982
DS,2008,Action,Activision,True,True,0.7884573603642703
X360,2008,Misc,Electronic Arts,True,True,0.7884573603642703
PS3,2008,Action,LucasArts,True,False,0.7929925155296614
PSP,2008,Fighting,Square Enix,True,True,0.8020015854720274
PC,2008,Role-Playing,GOA,True,True,-3.912023005428146
DS,2008,Role-Playing,Nintendo,False,True,0.8241754429663494
PS2,2008,Sports,Electronic Arts,True,False,0.8241754429663494
X360,2008,Role-Playing,Ubisoft,False,False,-1.6094379124341003
Wii,2008,Platform,Ignition Entertainment,False,False,-3.912023005428146
X360,2008,Racing,Take-Two Interactive,True,True,0.8544153281560676
PC,2008,Strategy,Gamecock,False,False,-3.912023005428146
PS3,2008,Action,Electronic Arts,True,True,0.6931471805599453
PS3,2008,Fighting,Midway Games,True,True,0.6931471805599453
DS,2008,Role-Playing,Ignition Entertainment,False,False,-1.5606477482646683
PS3,2008,Racing,Electronic Arts,True,True,0.6626879730752367
Wii,2008,Sports,Electronic Arts,False,False,-1.8325814637483102
PS3,2008,Racing,THQ,False,False,-1.5606477482646683
Wii,2008,Sports,Namco Bandai Games,False,True,0.5128236264286637
PS3,2008,Action,THQ,True,True,0.5187937934151675
X360,2008,Racing,Electronic Arts,False,False,0.5187937934151675
PS2,2008,Action,Activision,False,False,-1.5606477482646683
PS2,2008,Simulation,Konami Digital Entertainment,False,False,0.5596157879354227
PC,2008,Racing,Atari,True,True,-3.506557897319982
PC,2008,Strategy,Pinnacle,True,True,-3.506557897319982
X360,2008,Racing,Black Bean Games,False,True,-1.5606477482646683
PC,2008,Action,Activision,False,False,-3.506557897319982
Wii,2008,Misc,Midway Games,False,False,0.6312717768418578
Wii,2008,Action,Capcom,False,True,-1.4271163556401458
Wii,2008,Misc,Electronic Arts,False,True,0.636576829071551
Wii,2008,Sports,Nintendo,False,True,0.636576829071551
PS3,2008,Misc,Activision,True,True,0.6523251860396901
X360,2008,Fighting,Midway Games,True,True,0.6575200029167941
Wii,2008,Shooter,Activision,True,True,0.6626879730752367
X360,2008,Sports,Electronic Arts,True,True,0.6626879730752367
PC,2008,Adventure,Kalypso Media,False,False,-3.506557897319982
Wii,2008,Action,LucasArts,True,True,0.62057648772511
PS3,2008,Sports,Electronic Arts,True,False,0.6312717768418578
Wii,2008,Sports,Electronic Arts,True,True,-0.11653381625595151
Wii,2008,Action,Warner Bros. Interactive Entertainment,False,False,0.02955880224154443
PSP,2008,Puzzle,Sony Computer Entertainment,True,True,-2.4079456086518722
PS3,2008,Adventure,Atari,False,False,-2.0402208285265546
PS3,2008,Sports,Electronic Arts,True,True,-0.6539264674066639
Wii,2008,Simulation,505 Games,False,True,-0.6539264674066639
Wii,2008,Role-Playing,Namco Bandai Games,False,True,-0.6539264674066639
DS,2008,Strategy,SouthPeak Games,True,True,-2.0402208285265546
DS,2008,Strategy,Ubisoft,False,False,-2.4079456086518722
DS,2008,Strategy,THQ,True,True,-2.4079456086518722
Wii,2008,Action,THQ,False,False,-0.6348782724359695
DS,2008,Role-Playing,Nobilis,False,False,-2.4079456086518722
DS,2008,Role-Playing,Konami Digital Entertainment,False,True,-0.6348782724359695
PSP,2008,Shooter,Square Enix,True,False,-2.4079456086518722
DS,2008,Role-Playing,Nintendo,False,True,-1.2378743560016174
X360,2008,Strategy,505 Games,False,False,-2.4079456086518722
Wii,2008,Sports,Ubisoft,False,False,-0.6348782724359695
DS,2008,Misc,Playlogic Game Factory,False,False,-2.4079456086518722
Wii,2008,Action,Vivendi Games,False,False,-2.4079456086518722
DS,2008,Strategy,THQ,False,False,-1.2378743560016174
PS2,2008,Role-Playing,Atlus,True,True,-2.0402208285265546
X360,2008,Fighting,505 Games,True,False,-2.4079456086518722
PS2,2008,Action,Sega,False,False,-0.616186139423817
PS3,2008,Role-Playing,Square Enix,True,True,-0.6539264674066639
DS,2008,Simulation,THQ,True,True,-0.5978370007556204
PS3,2008,Action,Gamebridge,False,True,-0.6539264674066639
Wii,2008,Sports,Konami Digital Entertainment,True,True,-2.0402208285265546
Wii,2008,Sports,Activision,False,True,-2.4079456086518722
PC,2008,Action,Ubisoft,True,False,-0.7339691750802004
X360,2008,Adventure,Atari,False,False,-0.7339691750802004
DS,2008,Sports,Electronic Arts,True,False,-0.7133498878774648
PC,2008,Shooter,City Interactive,False,False,-0.7133498878774648
X360,2008,Fighting,Atari,True,True,-0.7133498878774648
Wii,2008,Misc,D3Publisher,False,False,-2.4079456086518722
PS3,2008,Action,Namco Bandai Games,False,False,-0.7133498878774648
Wii,2008,Sports,Sega,False,False,-0.6931471805599453
Wii,2008,Action,Rising Star Games,False,False,-2.4079456086518722
PS3,2008,Shooter,Atari,False,True,-2.0402208285265546
PS2,2008,Platform,Vivendi Games,True,False,-0.6931471805599453
PS3,2008,Action,Ubisoft,False,False,-0.6931471805599453
Wii,2008,Action,Take-Two Interactive,True,True,-0.6931471805599453
X360,2008,Sports,Electronic Arts,True,True,-0.6931471805599453
DS,2008,Action,Sega,False,False,-0.6733445532637656
Wii,2008,Action,Capcom,True,True,-1.2039728043259361
PSP,2008,Platform,Tecmo Koei,True,False,-2.4079456086518722
X360,2008,Simulation,Konami Digital Entertainment,False,True,-1.2039728043259361
DS,2008,Role-Playing,Disney Interactive Studios,False,True,-0.6733445532637656
PS3,2008,Action,Activision,True,True,-0.6733445532637656
DS,2008,Role-Playing,Rising Star Games,True,True,-0.6539264674066639
PSP,2008,Racing,Empire Interactive,True,True,-1.2378743560016174
DS,2008,Puzzle,Deep Silver,False,False,-0.5978370007556204
Wii,2008,Simulation,Rising Star Games,False,True,-1.2378743560016174
DS,2008,Shooter,Ignition Entertainment,False,True,-1.9661128563728327
PC,2008,Action,Electronic Arts,True,True,-0.527632742082372
X360,2008,Misc,Electronic Arts,False,False,-0.527632742082372
Wii,2008,Action,Capcom,True,True,-0.5108256237659907
Wii,2008,Puzzle,The Adventure Company,False,True,-2.5257286443082556
DS,2008,Role-Playing,Namco Bandai Games,True,True,-2.5257286443082556
DS,2008,Puzzle,Deep Silver,False,False,-2.5257286443082556
X360,2008,Sports,Bethesda Softworks,False,False,-0.4942963218147801
PS3,2008,Sports,Midway Games,False,False,-1.9661128563728327
DS,2008,Role-Playing,Nintendo,True,False,-0.4942963218147801
PS3,2008,Sports,Take-Two Interactive,True,False,-0.4942963218147801
PC,2008,Action,Eidos Interactive,True,True,-2.5257286443082556
X360,2008,Platform,THQ,False,False,-0.4780358009429998
DS,2008,Adventure,Game Factory,False,False,-2.5257286443082556
Wii,2008,Strategy,THQ,False,False,-2.5257286443082556
DS,2008,Racing,Focus Home Interactive,True,False,-2.5257286443082556
X360,2008,Action,Sega,True,True,-0.4620354595965587
PSP,2008,Action,Spike,False,True,-1.2729656758128873
PSP,2008,Action,Sega,False,False,-0.4620354595965587
DS,2008,Puzzle,Eidos Interactive,True,True,-2.5257286443082556
DS,2008,Shooter,D3Publisher,True,True,-2.5257286443082556
X360,2008,Action,Ubisoft,True,True,-0.527632742082372
Wii,2008,Action,Sega,False,False,-0.527632742082372
Wii,2008,Adventure,The Adventure Company,False,True,-2.5257286443082556
X360,2008,Action,Ubisoft,False,False,-0.5447271754416722
Wii,2008,Action,Eidos Interactive,False,False,-2.4079456086518722
Wii,2008,Platform,Take-Two Interactive,False,False,-0.5978370007556204
X360,2008,Shooter,THQ,True,True,-0.579818495252942
Wii,2008,Racing,Ubisoft,False,True,-2.0402208285265546
X360,2008,Shooter,Codemasters,False,False,-1.2378743560016174
PC,2008,Simulation,Electronic Arts,True,True,-2.4079456086518722
Wii,2008,Adventure,Disney Interactive Studios,False,False,-0.579818495252942
X360,2008,Action,Take-Two Interactive,True,True,-0.579818495252942
Wii,2008,Platform,Vivendi Games,False,False,-0.579818495252942
DS,2008,Role-Playing,Rising Star Games,True,True,-1.4271163556401458
X360,2008,Misc,Microsoft Game Studios,False,False,-0.7339691750802004
DS,2008,Misc,DSI Games,False,False,-2.5257286443082556
PSP,2008,Action,Tecmo Koei,False,True,-1.2378743560016174
X360,2008,Shooter,Valcon Games,True,True,-2.5257286443082556
DS,2008,Role-Playing,Sting,True,True,-2.5257286443082556
X360,2008,Action,Sega,False,False,-0.5621189181535413
DS,2008,Misc,Brash Entertainment,False,False,-1.7147984280919266
Wii,2008,Adventure,Capcom,False,True,-2.5257286443082556
Wii,2008,Sports,Electronic Arts,False,True,-0.5447271754416722
DS,2008,Simulation,Ubisoft,False,True,-2.5257286443082556
PS3,2008,Sports,Electronic Arts,True,True,-0.5447271754416722
Wii,2008,Action,Take-Two Interactive,False,False,-0.5447271754416722
PS3,2008,Action,Take-Two Interactive,True,True,-0.5621189181535413
PS3,2008,Shooter,Capcom,False,False,-0.4462871026284195
X360,2008,Shooter,D3Publisher,True,True,-0.7339691750802004
Wii,2008,Racing,Xplosiv,False,False,-0.7550225842780328
DS,2008,Misc,Electronic Arts,True,True,-2.2072749131897207
PS2,2008,Action,Activision,False,False,-0.9675840262617056
PS2,2008,Shooter,Electronic Arts,False,True,-0.9675840262617056
PS2,2008,Action,Sega,False,False,-0.9675840262617056
Wii,2008,Racing,Activision,False,False,-2.2072749131897207
X360,2008,Shooter,LucasArts,False,False,-1.1086626245216111
PS3,2008,Action,Sega,False,True,-0.9675840262617056
PS2,2008,Sports,Sega,False,True,-0.9675840262617056
Wii,2008,Fighting,Tomy Corporation,True,True,-0.9675840262617056
X360,2008,Platform,Brash Entertainment,False,False,-2.2072749131897207
PS3,2008,Racing,Capcom,False,False,-0.941608539858445
PS3,2008,Action,Sega,True,True,-0.941608539858445
X360,2008,Misc,Konami Digital Entertainment,False,False,-2.2072749131897207
Wii,2008,Platform,Eidos Interactive,True,True,-2.2072749131897207
DS,2008,Sports,Take-Two Interactive,False,False,-2.120263536200091
PS3,2008,Sports,Sega,False,True,-0.916290731874155
DS,2008,Action,SouthPeak Games,False,True,-2.2072749131897207
PSP,2008,Sports,Sony Computer Entertainment,True,True,-1.1086626245216111
PS3,2008,Platform,THQ,False,False,-0.916290731874155
X360,2008,Action,Konami Digital Entertainment,False,False,-2.2072749131897207
PS2,2008,Action,Disney Interactive Studios,False,False,-0.916290731874155
PS3,2008,Misc,Disney Interactive Studios,False,False,-0.9942522733438669
Wii,2008,Racing,THQ,False,True,-1.1086626245216111
Wii,2008,Action,Electronic Arts,False,False,-2.120263536200091
X360,2008,Strategy,Deep Silver,False,False,-2.2072749131897207
X360,2008,Racing,Capcom,False,False,-1.0498221244986778
PS3,2008,Action,Codemasters,True,True,-2.120263536200091
Wii,2008,Simulation,Namco Bandai Games,True,True,-2.120263536200091
X360,2008,Shooter,Moss,False,True,-2.120263536200091
PSP,2008,Platform,Sony Computer Entertainment,True,True,-1.0498221244986778
Wii,2008,Action,D3Publisher,False,True,-2.120263536200091
DS,2008,Action,Atari,True,True,-2.120263536200091
PSP,2008,Sports,Electronic Arts,False,False,-1.0216512475319814
X360,2008,Shooter,Activision Value,False,True,-2.120263536200091
Wii,2008,Action,Disney Interactive Studios,False,True,-1.0216512475319814
DS,2008,Sports,Tecmo Koei,False,True,-2.2072749131897207
PS3,2008,Misc,Electronic Arts,False,False,-1.0788096613719298
DS,2008,Simulation,Electronic Arts,False,True,-1.0788096613719298
DS,2008,Platform,Konami Digital Entertainment,True,True,-1.0216512475319814
PS2,2008,Fighting,Namco Bandai Games,False,True,-1.0216512475319814
DS,2008,Fighting,Takara Tomy,False,False,-0.9942522733438669
PSP,2008,Strategy,Ubisoft,False,False,-2.2072749131897207
Wii,2008,Role-Playing,Rising Star Games,True,True,-0.9942522733438669
X360,2008,Sports,Electronic Arts,False,True,-2.2072749131897207
PS2,2008,Action,Namco Bandai Games,False,False,-1.0788096613719298
PSP,2008,Role-Playing,Square Enix,True,True,-1.0788096613719298
PS3,2008,Sports,Electronic Arts,True,True,-1.1086626245216111
PSP,2008,Misc,Ubisoft,False,True,-2.120263536200091
X360,2008,Action,Activision,False,True,-0.916290731874155
X360,2008,Action,Sega,False,False,-1.1086626245216111
Wii,2008,Sports,Electronic Arts,False,False,-0.7985076962177716
DS,2008,Action,Activision,True,True,-2.3025850929940455
PS2,2008,Action,Tecmo Koei,False,True,-2.0402208285265546
X360,2008,Shooter,Activision,False,True,-0.7985076962177716
Wii,2008,Role-Playing,Sting,True,True,-2.0402208285265546
DS,2008,Misc,Ubisoft,False,False,-0.7985076962177716
Wii,2008,Action,Eidos Interactive,False,True,-0.7985076962177716
PSP,2008,Adventure,Capcom,False,True,-2.3025850929940455
DS,2008,Platform,Vivendi Games,False,False,-0.7765287894989963
Wii,2008,Role-Playing,Eidos Interactive,True,True,-1.171182981502945
Wii,2008,Simulation,Electronic Arts,False,False,-0.7765287894989963
PS3,2008,Sports,Activision Value,False,False,-2.0402208285265546
X360,2008,Platform,Vivendi Games,False,True,-1.171182981502945
Wii,2008,Racing,Ubisoft,False,False,-0.7550225842780328
X360,2008,Simulation,Microsoft Game Studios,True,True,-0.7550225842780328
X360,2008,Platform,Vivendi Games,False,False,-0.7550225842780328
Wii,2008,Misc,System 3 Arcade Software,True,True,-0.7550225842780328
Wii,2008,Shooter,Eidos Interactive,True,True,-2.3025850929940455
PSP,2008,Platform,Sony Computer Entertainment,True,True,-2.0402208285265546
X360,2008,Shooter,Midway Games,True,True,-0.7550225842780328
PS3,2008,Sports,Bethesda Softworks,False,False,-1.171182981502945
X360,2008,Sports,Electronic Arts,False,False,-2.3025850929940455
DS,2008,Strategy,Take-Two Interactive,True,True,-0.8209805520698302
X360,2008,Action,Sega,False,True,-0.8209805520698302
X360,2008,Sports,Electronic Arts,False,False,-1.1394342831883648
PC,2008,Role-Playing,Atari,True,True,-1.1394342831883648
DS,2008,Simulation,Atlus,True,True,-2.2072749131897207
Wii,2008,Action,Playlogic Game Factory,False,True,-2.120263536200091
PS3,2008,Action,Sega,False,False,-1.1394342831883648
PSP,2008,Misc,Sony Computer Entertainment,True,True,-2.3025850929940455
DS,2008,Role-Playing,Square Enix,True,False,-0.8675005677047231
DS,2008,Misc,Cave,True,True,-2.3025850929940455
Wii,2008,Shooter,Ubisoft,False,False,-2.0402208285265546
DS,2008,Platform,Vivendi Games,False,False,-0.8675005677047231
PS2,2008,Sports,Sony Computer Entertainment,True,True,-0.8675005677047231
PS3,2008,Shooter,D3Publisher,True,True,-0.7550225842780328
DS,2008,Puzzle,Square Enix,False,False,-2.3025850929940455
X360,2008,Misc,Disney Interactive Studios,False,False,-0.843970070294529
PSP,2008,Role-Playing,Sting,True,True,-2.3025850929940455
PS3,2008,Sports,Electronic Arts,False,False,-1.1394342831883648
X360,2008,Action,Sega,False,True,-2.3025850929940455
X360,2008,Sports,Midway Games,False,True,-2.3025850929940455
PS3,2008,Role-Playing,Atari,True,True,-0.8209805520698302
PSP,2008,Sports,Ubisoft,False,True,-1.1394342831883648
PS3,2008,Platform,Vivendi Games,False,False,-0.8209805520698302
Wii,2008,Simulation,Hudson Soft,False,False,-2.3025850929940455
PSP,2008,Role-Playing,Nippon Ichi Software,False,False,-2.3025850929940455
Wii,2008,Platform,Vivendi Games,False,False,-0.843970070294529
Wii,2008,Adventure,Konami Digital Entertainment,False,False,-2.5257286443082556
Wii,2008,Adventure,Atari,False,False,-1.7147984280919266
Wii,2008,Fighting,THQ,True,True,-0.18632957819149348
PS2,2008,Platform,Sega,False,False,-0.2744368457017603
PSP,2008,Racing,Electronic Arts,False,True,-0.2613647641344075
X360,2008,Misc,Microsoft Game Studios,True,True,-0.2613647641344075
X360,2008,Misc,Gamecock,False,False,-2.8134107167600364
PS3,2008,Action,Activision,False,True,-1.3470736479666092
PS3,2008,Strategy,Take-Two Interactive,True,True,-0.2484613592984996
DS,2008,Action,LucasArts,False,True,-0.2484613592984996
PS3,2008,Shooter,Ubisoft,True,True,-0.07257069283483537
X360,2008,Fighting,THQ,True,True,-0.08338160893905101
DS,2008,Role-Playing,D3Publisher,False,False,-1.8971199848858813
DS,2008,Adventure,Rising Star Games,False,True,-2.659260036932778
Wii,2008,Fighting,Ignition Entertainment,True,True,-2.8134107167600364
